Time	28	"If pacific time is 11:00, what is Mountain time ?"	12:00			pacific time 	เวลาในเขตฝั่งแปซิฟิก	Mountain time 	เวลาในเขตภูเขาค่อนทางตะวันตก						
Time	29	"If Central time is 1:00, what is Eastern time ?"	2:00			Central time 	เวลาในเขตตอนกลาง	Eastern time 	เวลาในเขตตะวันออก						
Time	30	"If Atlantic time is 3:00, what is Newfoundland time ? "	3:30 o'clock			Atlantic time 	เวลาในเขตฝั่งแอตแลนติก	Newfoundland time 	เวลาในเขตนิวฟาวด์แลนด์						
The Calendar	1	"How can you see each date, day, month and year ? "	"on the calendar, in the newspaper, on TV"			date	วันที่	day	วัน	month 	เดือน	year 	ปี		
The Calendar	2	What will you do today ?	I will go shopping.			today 	วันนี้								
The Calendar	3	Will you go upcountry tomorrow ?	"No, I will work in the office."			tomorrow 	วันพรุ่งนี้								
The Calendar	4	Did you do the housework yesterday ? 	"No, I went out with my friends."			yesterday 	เมื่อวาน								
The Calendar	5	Do you set the timetable for the days of the week ? 	"Yes, I do."			days of the week 	วันต่างๆในสัปดาห์								
The Calendar	6	Can Sunday be the first and the last day of the week ? 	"Yes, it can."			Sunday 	วันอาทิตย์								
The Calendar	7	Do you work Monday to Friday ?	"Yes, I do."			Monday to Friday 	วันจันทร์ถึงวันศุกร์								
The Calendar	8	What is the meaning of Tuesday ? 	"Day of Mars, dies Marti and named after the Germanic god Tiw"			Tuesday 	วันอังคาร								
The Calendar	9	Where is Wednesday originally translated from ? 	"from the Latin for “day of Mercury”, Mercuriri dies and named after the Germanic god “Odin”)"			Wednesday 	วันพุธ								
The Calendar	10	Where has Thursday been translated from ? 	from the old English for “Day of thunder” and from Latin “Jovis dies” Jupiter's day. Jupiter was the god of thunder			Thursday 	วันพฤหัสบดี								
The Calendar	11	Where was Friday originally translated from ? 	from the Latin for day of the planet Venus Veneris dies and named after the Germanic goddess Frigga			Friday 	วันศุกร์								
The Calendar	12	Where did Saturday come from ? 	from the old English for day of Saturn and from Latin Saturni dies			Saturday 	วันเสาร์								
The Calendar	13	What is the time for open weekdays ? 	from 9 a.m. to 6 p.m.			weekdays 	วันทำงาน								
The Calendar	14	What do you do on weekends ? 	relaxing myself and going shopping			weekends 	วันหยุดสุดสัปดาห์								
The Calendar	15	What did you do last week ? 	I visited my friend.			last week 	สัปดาห์ที่แล้ว								
The Calendar	16	How will you spend time next week ?	"I will do the housework, go shopping and meet some friends."			next week 	สัปดาห์หน้า								
The Calendar	17	What do you do everyday / daily ? 	"I watch TV, exercise my body, go to the office, do the housework."			everyday / daily 	"ทุกวัน,รายวัน"								
The Calendar	18	What do you do once a week ? 	"I go to temple, go to church, go swimming, go shopping."			once a week 	สัปดาห์ละครั้ง								
The Calendar	19	What do you do twice a week ? 	"I play football, I play sports, I go jogging."			twice a week 	สัปดาห์ละสองครั้ง								
The Calendar	20	"Please say the dates : May 10th, May 9th, May 21st, Friday, June 14th"													
The Calendar	21	What do you do three times a week ? 	"I go to market, clean my bedroom, and water my plants."			three times a week 	สัปดาห์ละสามครั้ง								
The Calendar	22	How important is January ? 	It's the 1st month of the year.			January 	มกราคม								
The Calendar	23	What is the short word for February ? 	Feb			February 	กุมภาพันธ์								
The Calendar	24	How many days are there in March ?	There are 31 days.			March 	มีนาคม								
The Calendar	25	How is the weather during April in your country ? 	It's very hot.			April 	เมษายน								
The Calendar	26	Why is the first day of May important ? 	"It is celebrated as a spring festival and as a holiday in honor of working people, the Labor Day."			May 	พฤษภาคม								
The Calendar	27	Is June the fifth month of the year ? 	"No, it is the sixth month of the year."			June 	มิถุนายน								
The Calendar	28	Is July between June and August ? 	"Yes, it is."			July 	กรกฎาคม								
The Calendar	29	Is it very rainy from August to September in your country ?	"Yes, it is."			August 	สิงหาคม	September 	กันยายน						
The Calendar	30	What is the abbreviation of October ?	Oct.			October 	ตุลาคม								
The Calendar	31	What is the abbreviation of November ? 	Nov.			November 	พฤศจิกายน								
The Calendar	32	How important is December ? 	It is the 12th and last month of the year.			December 	ธันวาคม								
The Calendar	33	Why do many people like spring ? 	Many flowers bloom in spring.			spring 	ฤดูใบไม้ผลิ								
The Calendar	34	What do you like to do during the summer holidays or vacation ? 	"I go to the seaside, go swimming and go upcountry for relaxation."			summer 	ฤดูร้อน								
The Calendar	35	Why do some people like autumn or fall ? 	because the leaves change color and the weather becomes colder.			autumn 	ฤดูใบไม้ร่วง	fall 	ฤดูใบไม้ร่วง						
The Calendar	36	Can your house be very cold in winter ?	"Yes, it can be so in some years."			winter 	ฤดูหนาว								
Calendar Events	1	Have you ever held your birthday party ? 	"Yes, I have."			birthday 	วันเกิด								
Calendar Events	2	What was your parent's wedding day ? 	"on November 9th,1995"			wedding 	แต่งงาน								
Calendar Events	3	Did your parents ever celebrate their wedding anniversary ? 	"Yes, they did."			anniversary 	วันครบรอบ								
Calendar Events	4	What should you do if you have an appointment with someone ?	I will record its date and time for memory.			appointment 	การนัดหมาย								
